Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90,PrimaryPos,SecondaryPos,Group,Cluster
Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,23.0,2001.0,17,11,1046,11.6,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0.07,6,3,50.0,0.52,0.26,0.0,0.0,0.07,375,443,84.7,5808,1487,0.6,3,23,3,2,9,0,0,5,28,12,1.03,1,0.09,17,11,5,8,4,66.7,17,34,10,5,2,548,21,7,10,34.5,345,13,2,11,11,378,13,5,0,0,17,2,0,0,0,57,7,38.9,0.0,0.0,0.0,0.0,0.034416826003824,0.034416826003824,0.034416826003824,0.0688336520076481,0.0060229445506692,0.5162523900573613,0.2581261950286806,32.265774378585085,38.11663479923519,499.7323135755258,127.94455066921608,0.0516252390057361,0.2581261950286806,1.9789674952198848,0.2581261950286806,0.1720841300191204,0.7743785850860421,0.0,0.0,0.4302103250478011,2.409177820267687,1.462715105162524,0.9464627151051626,0.4302103250478011,0.6883365200764818,0.3441682600382409,1.462715105162524,2.925430210325048,0.8604206500956023,0.4302103250478011,47.151051625239006,1.8068833652007648,0.6022944550669217,0.8604206500956023,29.68451242829828,1.118546845124283,0.1720841300191204,0.9464627151051626,0.9464627151051626,32.523900573613766,1.118546845124283,0.4302103250478011,0.0,1.462715105162524,0.1720841300191204,0.0,0.0,0.0,4.904397705544933,0.6022944550669217,MF,,midfield,2
Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,21.0,2002.0,36,22,1913,21.3,3,2,5,3,0,0,3.7,3.7,1.6,5.3,0.25,34,13,38.2,1.6,0.61,0.09,0.23,0.11,889,1029,86.4,13609,3128,0.8,15,85,12,2,14,0,1,3,88,45,2.12,7,0.33,49,36,19,23,7,48.0,30,79,25,20,1,1253,47,28,11,36.7,772,33,5,29,22,872,53,6,0,0,34,0,0,1,0,115,34,43.0,0.1411395713538944,0.0940930475692629,0.2352326189231573,0.1411395713538944,0.1740721380031364,0.1740721380031364,0.0752744380554103,0.2493465760585468,0.0117616309461578,1.59958180867747,0.6116048092002091,41.82435964453738,48.410872974385775,640.2561421850497,147.16152639832725,0.0376372190277051,0.7056978567694719,3.998954521693675,0.5645582854155776,0.0940930475692629,0.6586513329848406,0.0,0.0470465237846314,0.1411395713538944,4.140094093047569,2.305279665446942,1.693674856246733,0.8938839519079979,1.082070047046524,0.3293256664924203,1.411395713538944,3.7166753789858857,1.1761630946157866,0.9409304756926292,58.94929430214323,2.211186617877679,1.3173026659696812,0.5175117616309461,36.31991636173549,1.5525352848928389,0.2352326189231573,1.3643491897543123,1.0350235232618925,41.024568740198646,2.493465760585468,0.2822791427077888,0.0,1.59958180867747,0.0,0.0,0.0470465237846314,0.0,5.410350235232619,1.59958180867747,MF,,midfield,1
Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,35.0,1988.0,29,25,2010,22.3,0,1,1,0,0,0,0.1,0.1,1.3,1.3,0.06,2,1,50.0,0.09,0.04,0.0,0.0,0.03,1230,1415,86.9,20931,6355,2.0,17,164,16,1,9,0,4,12,150,49,2.2,4,0.18,42,29,15,21,6,56.1,18,60,31,18,1,1569,70,32,8,61.5,979,35,8,13,21,1165,15,1,0,0,13,0,0,0,0,125,15,53.6,0.0,0.044776119402985,0.044776119402985,0.0,0.0044776119402985,0.0044776119402985,0.0582089552238805,0.0582089552238805,0.0026865671641791,0.0895522388059701,0.044776119402985,55.07462686567164,63.35820895522388,937.2089552238806,284.55223880597015,0.0895522388059701,0.7611940298507462,7.343283582089552,0.7164179104477612,0.044776119402985,0.4029850746268656,0.0,0.1791044776119403,0.5373134328358209,6.716417910447761,1.8805970149253728,1.2985074626865671,0.6716417910447761,0.9402985074626866,0.2686567164179104,0.8059701492537313,2.686567164179104,1.388059701492537,0.8059701492537313,70.25373134328359,3.1343283582089554,1.4328358208955223,0.3582089552238806,43.83582089552239,1.5671641791044777,0.3582089552238806,0.582089552238806,0.9402985074626866,52.16417910447761,0.6716417910447761,0.044776119402985,0.0,0.582089552238806,0.0,0.0,0.0,0.0,5.597014925373134,0.6716417910447761,MF,,midfield,3
Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,19.0,2005.0,24,10,921,10.2,2,3,5,2,0,0,1.9,1.9,1.7,3.6,0.35,10,3,30.0,0.98,0.29,0.2,0.67,0.19,260,350,74.3,3692,1155,2.3,18,15,11,4,31,8,1,1,28,41,4.01,6,0.59,29,18,11,13,5,61.5,4,33,10,12,1,475,8,33,17,56.7,267,24,10,19,17,293,93,3,0,0,9,2,0,0,0,51,13,65.0,0.1954397394136807,0.2931596091205212,0.4885993485342019,0.1954397394136807,0.1856677524429967,0.1856677524429967,0.1661237785016286,0.3517915309446254,0.0342019543973941,0.977198697068404,0.2931596091205212,25.407166123778502,34.20195439739414,360.78175895765474,112.86644951140065,0.2247557003257329,1.758957654723127,1.4657980456026058,1.0749185667752443,0.3908794788273615,3.029315960912052,0.7817589576547231,0.0977198697068403,0.0977198697068403,2.736156351791531,2.8338762214983717,1.758957654723127,1.0749185667752443,1.270358306188925,0.4885993485342019,0.3908794788273615,3.224755700325733,0.977198697068404,1.1726384364820848,46.41693811074919,0.7817589576547231,3.224755700325733,1.6612377850162867,26.091205211726383,2.345276872964169,0.977198697068404,1.8566775244299676,1.6612377850162867,28.631921824104232,9.087947882736156,0.2931596091205212,0.0,0.8794788273615635,0.1954397394136807,0.0,0.0,0.0,4.98371335504886,1.270358306188925,MF,FW,midfield,4
Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,26.0,1998.0,29,23,2078,23.1,1,3,4,1,0,0,1.2,1.2,1.8,3.1,0.13,11,2,18.2,0.48,0.09,0.09,0.5,0.11,975,1119,87.1,16247,4831,1.6,17,109,18,1,1,0,4,7,134,46,1.99,6,0.26,64,39,32,30,2,74.4,34,98,52,13,0,1358,74,15,17,77.3,619,19,3,22,17,818,26,3,0,0,29,2,0,1,0,134,28,60.9,0.0433108758421559,0.1299326275264677,0.1732435033686236,0.0433108758421559,0.0519730510105871,0.0519730510105871,0.0779595765158806,0.1342637151106833,0.0056304138594802,0.4764196342637151,0.0866217516843118,42.22810394610202,48.46487006737247,703.6717998075072,209.23484119345525,0.0692974013474494,0.7362848893166506,4.720885466794996,0.7795957651588065,0.0433108758421559,0.0433108758421559,0.0,0.1732435033686236,0.3031761308950914,5.803657362848893,2.771896053897979,1.689124157844081,1.3859480269489894,1.2993262752646777,0.0866217516843118,1.4725697786333012,4.24446583253128,2.2521655437921075,0.5630413859480269,58.81616939364774,3.205004812319538,0.6496631376323387,0.7362848893166506,26.809432146294515,0.8229066410009624,0.1299326275264677,0.9528392685274302,0.7362848893166506,35.42829643888354,1.1260827718960538,0.1299326275264677,0.0,1.2560153994225216,0.0866217516843118,0.0,0.0433108758421559,0.0,5.803657362848893,1.2127045235803655,MF,,midfield,1
John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,29.0,1994.0,34,27,2223,24.7,1,4,5,1,0,0,3.1,2.8,3.5,6.3,0.27,31,5,16.1,1.26,0.2,0.03,0.2,0.09,699,854,81.9,11807,3243,2.7,31,70,29,8,60,22,9,2,103,76,3.08,8,0.32,33,24,10,14,9,41.9,14,47,18,17,3,1072,31,58,20,42.6,581,32,7,37,29,744,87,7,0,0,43,5,1,0,0,100,17,58.6,0.0404858299595141,0.1619433198380566,0.2024291497975708,0.0404858299595141,0.1255060728744939,0.1133603238866396,0.1417004048582995,0.2550607287449392,0.0109311740890688,1.2550607287449391,0.2024291497975708,28.299595141700408,34.574898785425106,478.0161943319838,131.29554655870444,0.1093117408906882,1.2550607287449391,2.834008097165992,1.174089068825911,0.3238866396761133,2.4291497975708505,0.8906882591093117,0.3643724696356275,0.0809716599190283,4.17004048582996,1.3360323886639676,0.97165991902834,0.4048582995951417,0.5668016194331983,0.3643724696356275,0.5668016194331983,1.9028340080971655,0.728744939271255,0.688259109311741,43.40080971659919,1.2550607287449391,2.348178137651822,0.8097165991902834,23.522267206477736,1.2955465587044537,0.2834008097165991,1.4979757085020244,1.174089068825911,30.12145748987854,3.522267206477733,0.2834008097165991,0.0,1.740890688259109,0.2024291497975708,0.0404858299595141,0.0,0.0,4.048582995951417,0.688259109311741,MF,FW,midfield,4
Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,25.0,1998.0,32,27,2310,25.7,2,4,6,2,0,0,2.9,2.9,3.6,6.5,0.25,22,8,36.4,0.86,0.31,0.09,0.25,0.13,928,1117,83.1,14100,3768,3.5,32,70,22,2,19,0,6,4,101,60,2.34,9,0.35,33,12,18,11,4,59.1,14,47,37,19,0,1350,51,57,20,58.8,719,28,7,41,26,911,153,3,0,0,32,3,0,1,0,104,35,53.8,0.0779220779220779,0.1558441558441558,0.2337662337662337,0.0779220779220779,0.1129870129870129,0.1129870129870129,0.1402597402597402,0.2532467532467533,0.0097402597402597,0.8571428571428572,0.3116883116883117,36.15584415584416,43.51948051948053,549.3506493506494,146.80519480519482,0.1363636363636363,1.2467532467532467,2.7272727272727275,0.8571428571428572,0.0779220779220779,0.7402597402597403,0.0,0.2337662337662337,0.1558441558441558,3.935064935064936,1.2857142857142856,0.4675324675324675,0.7012987012987013,0.4285714285714286,0.1558441558441558,0.5454545454545454,1.831168831168831,1.4415584415584417,0.7402597402597403,52.59740259740259,1.9870129870129871,2.220779220779221,0.7792207792207793,28.01298701298701,1.0909090909090908,0.2727272727272727,1.5974025974025976,1.012987012987013,35.493506493506494,5.961038961038961,0.1168831168831168,0.0,1.2467532467532467,0.1168831168831168,0.0,0.0389610389610389,0.0,4.051948051948052,1.3636363636363638,MF,DF,midfield,2
Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,24.0,1999.0,21,15,1371,15.2,4,6,10,4,0,0,1.1,1.1,5.2,6.3,0.41,25,10,40.0,1.64,0.66,0.16,0.4,0.04,461,619,74.5,8501,2790,4.3,37,40,36,10,105,45,8,5,69,72,4.73,10,0.66,13,8,6,5,2,42.9,6,19,2,16,1,748,6,25,24,53.3,443,38,5,26,33,510,80,1,0,0,6,2,0,0,0,76,3,15.0,0.2625820568927789,0.3938730853391685,0.6564551422319476,0.2625820568927789,0.0722100656455142,0.0722100656455142,0.3413566739606127,0.4135667396061269,0.0269146608315098,1.6411378555798688,0.6564551422319476,30.26258205689278,40.63457330415755,558.0525164113785,183.15098468271333,0.2822757111597374,2.428884026258205,2.6258205689277903,2.363238512035011,0.6564551422319476,6.892778993435448,2.9540481400437635,0.5251641137855579,0.3282275711159738,4.529540481400438,0.8533916849015317,0.5251641137855579,0.3938730853391685,0.3282275711159738,0.1312910284463894,0.3938730853391685,1.2472647702407005,0.1312910284463894,1.050328227571116,49.10284463894968,0.3938730853391685,1.6411378555798688,1.575492341356674,29.080962800875277,2.4945295404814005,0.3282275711159738,1.7067833698030634,2.166301969365427,33.479212253829324,5.2516411378555805,0.0656455142231947,0.0,0.3938730853391685,0.1312910284463894,0.0,0.0,0.0,4.989059080962801,0.1969365426695842,MF,FW,midfield,0
Scott McTominay,sct SCO,MF,Napoli,it Serie A,27.0,1996.0,34,33,2938,32.6,12,4,16,12,0,0,7.4,7.4,2.7,10.1,0.31,76,33,43.4,2.33,1.01,0.16,0.36,0.1,777,924,84.1,12625,2930,1.7,26,72,22,1,11,0,9,8,112,69,2.11,10,0.31,43,25,12,27,4,50.0,24,67,51,20,0,1314,52,106,39,44.3,726,56,15,68,48,944,131,3,0,0,45,5,1,0,0,143,66,56.9,0.3675970047651463,0.1225323349217154,0.4901293396868618,0.3675970047651463,0.2266848196051736,0.2266848196051736,0.0827093260721579,0.3093941456773315,0.0094962559564329,2.3281143635125936,1.0108917631041523,23.801906058543228,28.30496936691627,386.7426820966644,89.75493533015657,0.052076242341729,0.7964601769911505,2.2055820285908783,0.673927842069435,0.0306330837304288,0.3369639210347175,0.0,0.2756977535738598,0.2450646698434309,3.430905377808033,1.317222600408441,0.7658270932607216,0.3675970047651463,0.8270932607215792,0.1225323349217154,0.7351940095302927,2.0524166099387338,1.562287270251872,0.6126616746085772,40.25187202178353,1.592920353982301,3.24710687542546,1.1946902654867255,22.23961878829136,1.7154526889040165,0.4594962559564329,2.0830496936691625,1.4703880190605854,28.91763104152485,4.012933968686181,0.0918992511912865,0.0,1.3784887678692987,0.1531654186521443,0.0306330837304288,0.0,0.0,4.380530973451328,2.021783526208305,MF,,midfield,2
Arthur Melo,br BRA,MF,Girona,es La Liga,27.0,1996.0,15,10,941,10.5,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.04,6,1,16.7,0.57,0.1,0.0,0.0,0.03,668,723,92.4,12132,2545,0.6,5,70,4,1,7,1,0,0,70,15,1.43,1,0.1,25,11,8,12,5,51.9,8,33,12,7,1,806,31,2,8,57.1,539,24,0,10,9,625,17,2,0,0,16,0,0,0,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0191285866099893,0.0191285866099893,0.0191285866099893,0.0382571732199787,0.0038257173219978,0.5738575982996812,0.0956429330499468,63.88947927736451,69.14984059511158,1160.3400637619554,243.4112646121148,0.0573857598299681,0.4782146652497343,6.695005313496281,0.3825717321997874,0.0956429330499468,0.6695005313496281,0.0956429330499468,0.0,0.0,6.695005313496281,2.391073326248672,1.0520722635494155,0.7651434643995749,1.1477151965993624,0.4782146652497343,0.7651434643995749,3.1562167906482466,1.1477151965993624,0.6695005313496281,77.08820403825717,2.9649309245483524,0.1912858660998937,0.7651434643995749,51.55154091392136,2.2954303931987248,0.0,0.9564293304994688,0.8607863974495219,59.7768331562168,1.6259298618490967,0.1912858660998937,0.0,1.5302869287991498,0.0,0.0,0.0,0.0,4.686503719447396,0.0,MF,,midfield,3
Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,27.0,1997.0,27,19,1531,17.0,3,2,5,3,0,0,3.5,3.5,2.0,5.5,0.33,28,9,32.1,1.65,0.53,0.11,0.33,0.13,631,810,77.9,9572,2725,2.3,23,68,13,3,52,29,3,12,91,43,2.53,2,0.12,24,13,6,14,4,37.5,7,31,16,22,1,1020,17,58,14,28.0,554,32,8,37,34,744,86,4,0,0,41,2,0,0,0,76,18,40.0,0.1763553233180927,0.1175702155453951,0.2939255388634879,0.1763553233180927,0.2057478772044415,0.2057478772044415,0.1175702155453951,0.3233180927498367,0.0193990855649902,1.6459830176355323,0.5290659699542782,37.093403004572174,47.61593729588504,562.6910516002613,160.1894186806009,0.1352057478772044,1.3520574787720443,3.997387328543436,0.7642064010450687,0.1763553233180927,3.0568256041802746,1.70476812540823,0.1763553233180927,0.705421293272371,5.34944480731548,1.410842586544742,0.7642064010450687,0.3527106466361855,0.8229915088177662,0.2351404310907903,0.4114957544088831,1.822338340953625,0.9405617243631612,1.2932723709993468,59.960809928151534,0.999346832135859,3.40953625081646,0.8229915088177662,32.56694970607446,1.8811234487263224,0.4702808621815806,2.1750489875898107,1.998693664271718,43.736120182887,5.055519268451992,0.2351404310907903,0.0,2.410189418680601,0.1175702155453951,0.0,0.0,0.0,4.467668190725016,1.0581319399085565,MF,,midfield,4
Mikel Merino,es ESP,"MF,FW",Arsenal,eng Premier League,28.0,1996.0,28,17,1586,17.6,7,2,9,7,0,0,5.9,5.9,2.0,7.9,0.45,38,13,34.2,2.16,0.74,0.18,0.54,0.16,451,577,78.2,6182,1776,1.2,17,40,24,4,13,0,5,1,69,43,2.44,4,0.23,46,28,7,26,13,55.6,15,61,26,12,2,783,37,79,9,39.1,388,11,4,24,27,504,94,4,1,1,41,2,0,0,0,86,59,51.8,0.3972257250945776,0.1134930643127364,0.5107187894073141,0.3972257250945776,0.3348045397225725,0.3348045397225725,0.1134930643127364,0.448297604035309,0.0255359394703657,2.1563682219419924,0.7377049180327869,25.592686002522072,32.74274905422446,350.80706179066834,100.78184110970996,0.0680958385876418,0.9646910466582598,2.269861286254729,1.361916771752837,0.2269861286254728,0.7377049180327869,0.0,0.2837326607818411,0.0567465321563682,3.915510718789408,2.610340479192938,1.5889029003783104,0.3972257250945776,1.475409836065574,0.7377049180327869,0.8511979823455232,3.4615384615384617,1.475409836065574,0.6809583858764187,44.43253467843632,2.099621689785624,4.48297604035309,0.5107187894073141,22.01765447667087,0.6242118537200505,0.2269861286254728,1.361916771752837,1.532156368221942,28.600252206809586,5.334174022698613,0.2269861286254728,0.0567465321563682,2.326607818411097,0.1134930643127364,0.0,0.0,0.0,4.880201765447668,3.348045397225725,MF,FW,midfield,1
Luis Milla,es ESP,MF,Getafe,es La Liga,29.0,1994.0,33,32,2875,31.9,1,4,5,0,1,1,1.8,1.0,3.9,4.9,0.18,31,7,22.6,0.97,0.22,0.0,0.0,0.03,1129,1536,73.5,20495,6152,4.9,70,149,26,10,201,113,4,23,152,130,4.07,6,0.19,61,40,28,25,8,48.6,24,85,28,17,3,1802,43,20,21,53.8,799,32,4,46,17,890,30,6,0,0,38,5,0,1,0,168,31,47.0,0.0313043478260869,0.1252173913043478,0.1565217391304348,0.0,0.0563478260869565,0.0313043478260869,0.1220869565217391,0.153391304347826,0.0056347826086956,0.9704347826086956,0.2191304347826086,35.342608695652174,48.08347826086956,641.5826086956521,192.58434782608697,0.153391304347826,2.1913043478260867,4.664347826086956,0.8139130434782608,0.3130434782608696,6.292173913043478,3.5373913043478264,0.1252173913043478,0.72,4.758260869565218,1.9095652173913045,1.2521739130434784,0.8765217391304347,0.782608695652174,0.2504347826086956,0.7513043478260869,2.6608695652173915,0.8765217391304347,0.5321739130434783,56.4104347826087,1.346086956521739,0.6260869565217392,0.6573913043478261,25.01217391304348,1.001739130434783,0.1252173913043478,1.44,0.5321739130434783,27.86086956521739,0.9391304347826088,0.1878260869565217,0.0,1.1895652173913045,0.1565217391304348,0.0,0.0313043478260869,0.0,5.259130434782609,0.9704347826086956,MF,,midfield,0
Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,22.0,2002.0,29,22,1843,20.5,6,5,11,6,0,1,7.6,6.7,3.1,9.8,0.52,43,17,39.5,2.1,0.83,0.14,0.35,0.16,967,1140,84.8,13665,3306,3.5,23,89,30,3,41,20,5,6,118,66,3.22,10,0.49,30,13,10,15,5,34.3,13,43,6,26,1,1397,9,75,31,46.3,848,44,12,46,36,1067,123,9,0,0,25,3,0,1,0,99,8,29.6,0.2930005425935973,0.2441671188279978,0.5371676614215952,0.2930005425935973,0.3711340206185567,0.3271839392295171,0.1513836136733586,0.4785675529028758,0.0253933803581117,2.0998372219207813,0.8301682040151926,47.22192078133478,55.67010309278351,667.308735756918,161.44329896907217,0.1709169831795985,1.12316874660879,4.346174715138361,1.465002712967987,0.1465002712967986,2.002170374389582,0.9766684753119912,0.2441671188279978,0.2930005425935973,5.762344004340749,1.465002712967987,0.6348345089527944,0.4883342376559956,0.7325013564839935,0.2441671188279978,0.6348345089527944,2.0998372219207813,0.2930005425935973,1.2696690179055887,68.22029300054258,0.4395008138903961,3.662506782419968,1.5138361367335866,41.41074335322843,2.148670645686381,0.5860010851871947,2.24633749321758,1.7580032555615843,52.10526315789474,6.006511123168746,0.4395008138903961,0.0,1.220835594139989,0.1465002712967986,0.0,0.0488334237655995,0.0,4.834508952794357,0.3906673901247965,MF,FW,midfield,3
Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,29.0,1995.0,31,27,2231,24.8,6,3,9,6,0,0,8.9,8.9,6.6,15.5,0.62,57,20,35.1,2.3,0.81,0.11,0.3,0.16,520,736,70.7,7341,2545,4.8,40,66,33,0,23,0,15,2,114,80,3.23,7,0.28,33,19,7,14,12,35.7,10,43,20,30,0,1016,24,135,12,30.0,567,51,27,56,23,709,193,4,0,0,31,0,0,0,0,88,19,38.8,0.242043926490363,0.1210219632451815,0.3630658897355446,0.242043926490363,0.3590318242940385,0.3590318242940385,0.2662483191393993,0.625280143433438,0.0250112057373375,2.299417301658449,0.8068130883012102,20.977140295831468,29.690721649484537,296.1407440609592,102.666965486329,0.1936351411922904,1.6136261766024205,2.662483191393994,1.331241595696997,0.0,0.9278350515463918,0.0,0.6051098162259076,0.080681308830121,4.598834603316898,1.331241595696997,0.7664724338861497,0.2823845809054235,0.5647691618108471,0.4840878529807261,0.4034065441506051,1.734648139847602,0.8068130883012102,1.2102196324518153,40.98610488570148,0.9681757059614522,5.445988346033169,0.4840878529807261,22.873151053339303,2.057373375168086,1.089197669206634,2.2590766472433885,0.9278350515463918,28.601523980277904,7.785746302106679,0.161362617660242,0.0,1.250560286866876,0.0,0.0,0.0,0.0,3.549977588525325,0.7664724338861497,MF,FW,midfield,4
Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,es La Liga,25.0,1999.0,34,31,2729,30.3,4,6,10,4,0,0,1.5,1.5,5.6,7.1,0.23,33,10,30.3,1.09,0.33,0.12,0.4,0.04,1692,2197,77.0,29803,11814,6.4,35,176,69,11,139,35,15,14,200,97,3.2,14,0.46,38,24,21,12,5,37.7,22,60,46,40,7,2460,63,42,25,41.7,1386,69,12,41,14,1692,194,6,1,0,24,3,1,0,0,138,11,50.0,0.131916452913155,0.1978746793697325,0.3297911322828875,0.131916452913155,0.0494686698424331,0.0494686698424331,0.184683034078417,0.2341517039208501,0.0075851960425064,1.0883107365335287,0.3297911322828875,55.800659582264565,72.45511176255039,982.8765115426896,389.6152436790033,0.211066324661048,1.1542689629901062,5.80432392817882,2.275558812751924,0.3627702455111762,4.5840967387321365,1.1542689629901062,0.4946866984243312,0.4617075851960425,6.5958226456577504,1.2532063026749725,0.7914987174789301,0.6925613777940638,0.395749358739465,0.1648955661414437,0.7255404910223525,1.9787467936973249,1.5170392085012825,1.31916452913155,81.12861854159033,2.077684133382191,1.3851227555881276,0.8244778307072188,45.70905093440821,2.275558812751924,0.395749358739465,1.3521436423598387,0.4617075851960425,55.800659582264565,6.397947966288018,0.1978746793697325,0.0329791132282887,0.7914987174789301,0.0989373396848662,0.0329791132282887,0.0,0.0,4.551117625503848,0.3627702455111762,MF,DF,midfield,3
Fabio Miretti,it ITA,"MF,FW",Genoa,it Serie A,20.0,2003.0,25,22,1677,18.6,3,3,6,3,0,0,3.1,3.1,2.0,5.1,0.27,24,6,25.0,1.29,0.32,0.13,0.5,0.13,422,567,74.4,7280,2006,2.1,22,24,13,2,61,33,5,8,54,53,2.84,6,0.32,28,15,6,14,8,54.5,7,35,13,14,2,847,15,56,25,34.2,461,33,14,63,36,549,100,2,0,0,23,4,0,0,0,85,11,32.4,0.1610017889087656,0.1610017889087656,0.3220035778175313,0.1610017889087656,0.1663685152057245,0.1663685152057245,0.1073345259391771,0.2737030411449015,0.0144901610017889,1.2880143112701252,0.3220035778175313,22.64758497316637,30.42933810375671,390.6976744186046,107.65652951699464,0.1127012522361359,1.180679785330948,1.2880143112701252,0.6976744186046512,0.1073345259391771,3.273703041144901,1.7710196779964222,0.2683363148479428,0.4293381037567084,2.898032200357782,1.5026833631484793,0.8050089445438282,0.3220035778175313,0.7513416815742396,0.4293381037567084,0.3756708407871198,1.8783542039355996,0.6976744186046512,0.7513416815742396,45.456171735241504,0.8050089445438282,3.0053667262969586,1.3416815742397137,24.74060822898032,1.7710196779964222,0.7513416815742396,3.381037567084079,1.932021466905188,29.463327370304118,5.366726296958855,0.1073345259391771,0.0,1.2343470483005368,0.2146690518783542,0.0,0.0,0.0,4.561717352415027,0.590339892665474,MF,FW,midfield,4
Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,35.0,1989.0,31,29,2328,25.9,1,4,5,1,0,0,1.5,1.5,2.7,4.2,0.16,23,2,8.7,0.89,0.08,0.04,0.5,0.07,1326,1518,87.4,21510,5499,4.1,29,156,53,5,22,5,5,11,199,101,3.8,12,0.45,43,24,17,16,10,44.4,16,59,41,26,0,1747,45,44,7,26.9,1036,72,13,27,15,1301,93,4,0,0,33,1,0,0,0,131,23,63.9,0.0386597938144329,0.1546391752577319,0.1932989690721649,0.0386597938144329,0.0579896907216494,0.0579896907216494,0.104381443298969,0.1623711340206185,0.0061855670103092,0.8891752577319587,0.0773195876288659,51.26288659793814,58.68556701030928,831.5721649484536,212.590206185567,0.1585051546391752,1.1211340206185567,6.030927835051546,2.0489690721649483,0.1932989690721649,0.8505154639175257,0.1932989690721649,0.1932989690721649,0.4252577319587629,7.693298969072165,1.6623711340206186,0.9278350515463918,0.6572164948453608,0.6185567010309279,0.3865979381443299,0.6185567010309279,2.2809278350515463,1.5850515463917525,1.0051546391752575,67.53865979381443,1.7396907216494846,1.7010309278350515,0.2706185567010309,40.051546391752574,2.783505154639175,0.5025773195876289,1.0438144329896908,0.5798969072164948,50.29639175257732,3.595360824742268,0.1546391752577319,0.0,1.2757731958762886,0.0386597938144329,0.0,0.0,0.0,5.064432989690721,0.8891752577319587,MF,,midfield,3
Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,38.0,1985.0,35,17,1827,20.3,2,6,8,2,0,0,1.6,1.6,7.0,8.5,0.42,22,6,27.3,1.08,0.3,0.09,0.33,0.07,1724,1969,87.6,29739,9647,6.3,66,225,34,2,112,98,11,24,208,122,6.01,15,0.74,31,20,16,13,2,43.8,27,58,17,15,0,2124,39,26,14,58.3,1419,62,13,23,13,1649,63,7,0,0,23,0,0,0,0,105,6,31.6,0.0985221674876847,0.2955665024630541,0.3940886699507389,0.0985221674876847,0.0788177339901477,0.0788177339901477,0.3448275862068965,0.4187192118226601,0.0206896551724137,1.083743842364532,0.2955665024630541,84.92610837438424,96.99507389162562,1464.9753694581282,475.22167487684726,0.3103448275862069,3.251231527093596,11.083743842364532,1.6748768472906403,0.0985221674876847,5.517241379310344,4.827586206896552,0.541871921182266,1.1822660098522166,10.246305418719212,1.5270935960591132,0.9852216748768472,0.7881773399014779,0.6403940886699507,0.0985221674876847,1.3300492610837438,2.8571428571428568,0.8374384236453202,0.7389162561576355,104.63054187192115,1.9211822660098523,1.2807881773399017,0.689655172413793,69.90147783251231,3.0541871921182264,0.6403940886699507,1.1330049261083743,0.6403940886699507,81.23152709359606,3.103448275862069,0.3448275862068965,0.0,1.1330049261083743,0.0,0.0,0.0,0.0,5.172413793103448,0.2955665024630541,MF,,midfield,3
