Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90
Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23.0,2001.0,29,22,1785,19.8,1,2,3,1,0,0,1.0,1.0,1.1,2.1,0.11,19,4,21.1,0.96,0.2,0.05,0.25,0.05,800,910,87.9,13018,2801,0.7,10,59,9,3,7,0,2,5,61,31,1.56,4,0.2,77,49,34,34,9,44.1,27,104,17,12,2,1161,46,16,18,56.3,668,16,1,32,25,728,20,11,0,0,41,2,0,0,1,122,18,50.0,0.050420168067226885,0.10084033613445377,0.1512605042016807,0.050420168067226885,0.050420168067226885,0.050420168067226885,0.055462184873949584,0.10588235294117648,0.005546218487394958,0.957983193277311,0.20168067226890754,40.33613445378151,45.882352941176464,656.3697478991596,141.2268907563025,0.03529411764705882,0.5042016806722689,2.9747899159663866,0.45378151260504207,0.1512605042016807,0.3529411764705882,0.0,0.10084033613445377,0.25210084033613445,3.07563025210084,3.8823529411764706,2.4705882352941178,1.7142857142857144,1.7142857142857144,0.45378151260504207,1.361344537815126,5.243697478991597,0.8571428571428572,0.6050420168067228,58.537815126050425,2.3193277310924367,0.8067226890756302,0.9075630252100841,33.680672268907564,0.8067226890756302,0.050420168067226885,1.6134453781512603,1.2605042016806722,36.705882352941174,1.0084033613445378,0.5546218487394958,0.0,2.0672268907563027,0.10084033613445377,0.0,0.0,0.050420168067226885,6.15126050420168,0.9075630252100841
Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20.0,2004.0,26,18,1655,18.4,1,1,2,1,0,0,0.9,0.9,1.0,1.9,0.1,10,1,10.0,0.54,0.05,0.1,1.0,0.09,600,706,85.0,9335,2081,0.6,14,54,7,1,6,0,2,0,49,24,1.3,1,0.05,50,24,16,30,4,50.0,14,64,23,11,2,879,50,24,19,67.9,479,29,6,12,13,600,20,7,0,0,31,2,0,1,0,67,20,52.6,0.054380664652567974,0.054380664652567974,0.10876132930513595,0.054380664652567974,0.04894259818731118,0.04894259818731118,0.054380664652567974,0.10332326283987915,0.0054380664652567984,0.5438066465256798,0.054380664652567974,32.62839879154078,38.392749244712995,507.6435045317221,113.16616314199396,0.03262839879154079,0.7613293051359517,2.9365558912386707,0.3806646525679758,0.054380664652567974,0.32628398791540786,0.0,0.10876132930513595,0.0,2.6646525679758306,2.719033232628399,1.3051359516616314,0.8700906344410876,1.6314199395770395,0.2175226586102719,0.7613293051359517,3.4803625377643503,1.2507552870090635,0.5981873111782477,47.800604229607245,2.719033232628399,1.3051359516616314,1.0332326283987916,26.048338368580062,1.5770392749244713,0.32628398791540786,0.6525679758308157,0.7069486404833838,32.62839879154078,1.0876132930513596,0.3806646525679758,0.0,1.6858006042296074,0.10876132930513595,0.0,0.054380664652567974,0.0,3.643504531722054,1.0876132930513596
Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20.0,2004.0,26,24,1903,21.1,1,2,3,1,0,0,0.9,0.9,1.8,2.7,0.13,8,2,25.0,0.38,0.09,0.13,0.5,0.11,647,850,76.1,9822,3416,1.9,8,29,9,6,47,0,1,0,39,28,1.32,5,0.24,25,16,18,6,1,35.7,23,48,74,39,1,1073,82,26,8,33.3,531,31,4,21,12,612,71,4,0,0,22,1,0,2,0,73,14,42.4,0.04729374671571203,0.09458749343142406,0.1418812401471361,0.04729374671571203,0.042564372044140826,0.042564372044140826,0.08512874408828165,0.1276931161324225,0.0061481870730425645,0.37834997372569623,0.09458749343142406,30.599054125065685,40.19968470835523,464.51918024172363,161.5554387808723,0.08985811875985286,0.37834997372569623,1.371518654755649,0.42564372044140836,0.2837624802942722,2.2228060956384654,0.0,0.04729374671571203,0.0,1.8444561219127695,1.1823436678928008,0.7566999474513925,0.8512874408828167,0.2837624802942722,0.04729374671571203,1.0877561744613768,2.2700998423541776,3.499737256962691,1.8444561219127695,50.746190225959005,3.8780872306883865,1.229637414608513,0.37834997372569623,25.11297950604309,1.4661061481870732,0.18917498686284812,0.9931686810299528,0.5675249605885444,28.943772990015763,3.3578560168155547,0.18917498686284812,0.0,1.0404624277456647,0.04729374671571203,0.0,0.09458749343142406,0.0,3.452443510246978,0.6621124540199685
Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28.0,1996.0,27,20,1726,19.2,9,3,12,9,0,0,11.7,11.7,3.6,15.2,0.79,75,31,41.3,3.91,1.62,0.12,0.29,0.16,431,589,73.2,6294,1741,3.8,26,38,27,2,11,0,6,5,70,58,3.02,8,0.42,11,10,2,3,6,5.9,3,14,10,21,0,797,11,118,10,41.7,469,31,12,51,28,624,141,4,0,0,25,0,0,0,0,48,21,40.4,0.46929316338354576,0.1564310544611819,0.6257242178447276,0.46929316338354576,0.6100811123986094,0.6100811123986094,0.1877172653534183,0.7925840092699884,0.04119351100811124,3.910776361529548,1.6164542294322133,22.473928157589803,30.71263035921205,328.1923522595597,90.7821552723059,0.1981460023174971,1.3557358053302433,1.981460023174971,1.4078794901506373,0.10428736964078794,0.5735805330243336,0.0,0.3128621089223638,0.2607184241019699,3.6500579374275786,0.5735805330243336,0.5214368482039398,0.10428736964078794,0.1564310544611819,0.3128621089223638,0.1564310544611819,0.7300115874855156,0.5214368482039398,1.0950173812282735,41.558516801854,0.5735805330243336,6.15295480880649,0.5214368482039398,24.455388180764775,1.6164542294322133,0.6257242178447276,2.659327925840093,1.4600231749710313,32.53765932792584,7.3522595596755504,0.20857473928157588,0.0,1.3035921205098495,0.0,0.0,0.0,0.0,2.5028968713789106,1.0950173812282735
Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,25.0,1998.0,20,20,1759,19.5,2,0,2,2,0,0,1.2,1.2,0.5,1.7,0.09,13,6,46.2,0.67,0.31,0.15,0.33,0.09,1805,1923,93.9,34017,11145,1.2,7,197,3,1,6,0,0,2,137,20,1.02,0,0.0,36,22,18,16,2,55.2,34,70,45,7,1,2101,96,17,3,50.0,1440,17,0,6,4,1632,4,6,0,0,20,0,0,0,0,115,59,58.4,0.1023308698123934,0.0,0.1023308698123934,0.1023308698123934,0.06139852188743604,0.06139852188743604,0.02558271745309835,0.0869812393405344,0.004604889141557703,0.6651506537805572,0.3069926094371802,92.35361000568506,98.39113132461625,1740.4945992040932,570.2387720295623,0.06139852188743604,0.35815804434337695,10.07959067652075,0.1534963047185901,0.0511654349061967,0.3069926094371802,0.0,0.0,0.1023308698123934,7.009664582148948,1.8419556566230812,1.1256395679363276,0.9209778283115406,0.8186469584991471,0.1023308698123934,1.739624786810688,3.5815804434337695,2.3024445707788517,0.35815804434337695,107.49857873791927,4.911881750994883,0.869812393405344,0.1534963047185901,73.67822626492325,0.869812393405344,0.0,0.3069926094371802,0.2046617396247868,83.50198976691301,0.2046617396247868,0.3069926094371802,0.0,1.023308698123934,0.0,0.0,0.0,0.0,5.884025014212621,3.0187606594656056
Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,23.0,2000.0,26,19,1834,20.4,1,1,2,1,0,0,1.5,1.5,2.1,3.5,0.17,15,6,40.0,0.74,0.29,0.07,0.17,0.1,725,902,80.4,11327,3154,2.2,22,36,18,9,43,0,1,1,47,29,1.42,1,0.05,26,14,11,13,2,50.0,14,40,57,27,1,1105,61,36,8,28.6,541,24,10,27,19,675,96,4,0,0,18,1,0,1,0,92,22,52.4,0.04907306434023991,0.04907306434023991,0.09814612868047982,0.04907306434023991,0.07360959651035986,0.07360959651035986,0.10305343511450382,0.17175572519083968,0.008342420937840786,0.7360959651035988,0.29443838604143946,35.57797164667394,44.2639040348964,555.8505997818975,154.77644492911668,0.1079607415485278,1.0796074154852782,1.766630316248637,0.8833151581243185,0.44165757906215924,2.110141766630316,0.0,0.04907306434023991,0.04907306434023991,2.306434023991276,1.2758996728462377,0.6870229007633587,0.5398037077426391,0.6379498364231189,0.09814612868047982,0.6870229007633587,1.9629225736095965,2.797164667393675,1.3249727371864777,54.225736095965104,2.9934569247546348,1.766630316248637,0.3925845147219193,26.548527808069792,1.1777535441657578,0.49073064340239914,1.3249727371864777,0.9323882224645583,33.12431842966194,4.711014176663031,0.19629225736095965,0.0,0.8833151581243185,0.04907306434023991,0.0,0.04907306434023991,0.0,4.514721919302072,1.0796074154852782
Lautaro Valenti,ar ARG,DF,Parma,it Serie A,25.0,1999.0,20,18,1556,17.3,1,0,1,1,0,0,0.2,0.2,0.2,0.4,0.02,7,2,28.6,0.4,0.12,0.14,0.5,0.04,701,830,84.5,13631,4181,0.2,4,26,3,1,2,0,0,1,28,11,0.64,0,0.0,17,12,13,3,1,77.8,13,30,94,6,1,1011,161,12,0,0.0,556,3,1,9,0,629,3,6,1,1,24,0,0,0,0,48,24,53.3,0.05784061696658097,0.0,0.05784061696658097,0.05784061696658097,0.011568123393316197,0.011568123393316197,0.011568123393316197,0.023136246786632394,0.0011568123393316196,0.40488431876606684,0.11568123393316194,40.54627249357326,48.00771208226221,788.4254498714653,241.83161953727506,0.011568123393316197,0.2313624678663239,1.5038560411311053,0.17352185089974292,0.05784061696658097,0.11568123393316194,0.0,0.0,0.05784061696658097,1.6195372750642674,0.9832904884318766,0.6940874035989717,0.7519280205655526,0.17352185089974292,0.05784061696658097,0.7519280205655526,1.7352185089974292,5.4370179948586115,0.34704370179948585,58.476863753213365,9.312339331619537,0.6940874035989717,0.0,32.15938303341902,0.17352185089974292,0.05784061696658097,0.5205655526992288,0.0,36.38174807197944,0.17352185089974292,0.34704370179948585,0.05784061696658097,1.3881748071979434,0.0,0.0,0.0,0.0,2.776349614395887,1.3881748071979434
Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,29.0,1994.0,34,18,1835,20.4,0,0,0,0,0,0,0.4,0.4,0.9,1.3,0.06,5,1,20.0,0.25,0.05,0.0,0.0,0.09,688,830,82.9,10843,3821,1.1,13,74,6,1,2,0,0,4,86,44,2.16,3,0.15,55,41,21,20,14,43.4,21,76,51,19,2,1068,79,14,5,45.5,509,13,1,18,8,571,8,5,0,0,57,3,0,0,0,109,33,45.8,0.0,0.0,0.0,0.0,0.019618528610354225,0.019618528610354225,0.044141689373297,0.06376021798365122,0.0029427792915531336,0.24523160762942778,0.04904632152588556,33.74386920980926,40.70844686648501,531.8092643051771,187.40599455040874,0.05395095367847412,0.6376021798365122,3.629427792915531,0.29427792915531337,0.04904632152588556,0.09809264305177112,0.0,0.0,0.19618528610354224,4.217983651226158,2.6975476839237054,2.010899182561308,1.0299727520435968,0.9809264305177111,0.6866485013623979,1.0299727520435968,3.7275204359673024,2.501362397820164,0.9318801089918256,52.38147138964578,3.874659400544959,0.6866485013623979,0.24523160762942778,24.964577656675747,0.6376021798365122,0.04904632152588556,0.8828337874659401,0.3923705722070845,28.00544959128065,0.3923705722070845,0.24523160762942778,0.0,2.795640326975477,0.14713896457765668,0.0,0.0,0.0,5.346049046321526,1.6185286103542234
Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,23.0,2001.0,14,13,1129,12.5,0,0,0,0,0,0,0.3,0.3,0.8,1.2,0.09,8,0,0.0,0.64,0.0,0.0,,0.04,316,468,67.5,6762,3269,0.4,6,52,2,0,5,0,1,8,42,11,0.88,0,0.0,35,23,22,12,1,64.5,15,50,97,11,0,654,75,14,2,100.0,268,4,1,5,2,304,1,5,1,1,22,0,0,1,0,43,50,79.4,0.0,0.0,0.0,0.0,0.02391496899911426,0.02391496899911426,0.0637732506643047,0.09565987599645703,0.007174490699734279,0.6377325066430469,0.0,25.190434012400356,37.30735163861824,539.0434012400355,260.59344552701504,0.03188662533215235,0.47829937998228517,4.145261293179805,0.15943312666076173,0.0,0.39858281665190437,0.0,0.07971656333038087,0.6377325066430469,3.3480956598759963,2.7900797165633304,1.83348095659876,1.7537643932683789,0.9565987599645703,0.07971656333038087,1.195748449955713,3.9858281665190436,7.732506643046944,0.8768821966341894,52.13463241806909,5.9787422497785645,1.1160318866253323,0.15943312666076173,21.364038972542073,0.31886625332152346,0.07971656333038087,0.39858281665190437,0.15943312666076173,24.23383525243578,0.07971656333038087,0.39858281665190437,0.07971656333038087,1.7537643932683789,0.0,0.0,0.07971656333038087,0.0,3.4278122232063777,3.9858281665190436
Emanuele Valeri,it ITA,DF,Parma,it Serie A,25.0,1998.0,35,34,2873,31.9,2,6,8,1,1,1,1.8,1.0,4.7,5.8,0.21,26,4,15.4,0.81,0.13,0.04,0.25,0.04,783,1193,65.6,14224,6316,3.4,36,69,31,19,129,9,1,11,93,75,2.35,10,0.31,51,31,33,15,3,49.2,29,80,103,26,4,1528,104,33,12,25.5,740,79,9,42,5,739,109,1,0,0,28,5,0,0,0,124,19,50.0,0.06265227984684998,0.18795683954054995,0.25060911938739994,0.03132613992342499,0.05638705186216499,0.03132613992342499,0.14723285764009747,0.1816916115558649,0.006578489383919248,0.8144796380090499,0.12530455969369997,24.52836756004177,37.37208492864601,445.5830142707971,197.85589975635224,0.10650887573964497,1.1277410372432997,2.1615036547163244,0.9711103376261747,0.5951966585450748,4.041072050121824,0.2819352593108249,0.03132613992342499,0.34458753915767487,2.9133310128785244,1.5976331360946745,0.9711103376261747,1.0337626174730248,0.4698920988513749,0.09397841977027498,0.9084580577793249,2.506091193873999,3.226592412112774,0.8144796380090499,47.86634180299339,3.2579185520361995,1.0337626174730248,0.3759136790810999,23.181343543334496,2.4747650539505743,0.2819352593108249,1.3156978767838496,0.15663069961712495,23.15001740341107,3.414549251653324,0.03132613992342499,0.0,0.8771319178558997,0.15663069961712495,0.0,0.0,0.0,3.884441350504699,0.5951966585450748
Martin Valjent,sk SVK,DF,Mallorca,es La Liga,28.0,1995.0,31,31,2763,30.7,3,0,3,3,0,0,0.8,0.8,0.1,0.9,0.03,12,5,41.7,0.39,0.16,0.25,0.6,0.07,1195,1391,85.9,22418,8493,0.5,4,84,4,0,11,0,1,4,91,26,0.85,3,0.1,30,21,22,7,1,60.0,18,48,195,13,1,1723,224,16,6,60.0,948,23,1,13,1,1049,17,4,0,0,15,1,0,0,0,102,49,54.4,0.09771986970684039,0.0,0.09771986970684039,0.09771986970684039,0.026058631921824105,0.026058631921824105,0.003257328990228013,0.02931596091205212,0.0009771986970684037,0.39087947882736157,0.16286644951140064,38.92508143322476,45.30944625407166,730.2280130293159,276.64495114006513,0.016286644951140065,0.13029315960912052,2.736156351791531,0.13029315960912052,0.0,0.3583061889250814,0.0,0.03257328990228013,0.13029315960912052,2.964169381107492,0.9771986970684039,0.6840390879478827,0.7166123778501629,0.2280130293159609,0.03257328990228013,0.5863192182410424,1.5635179153094463,6.351791530944626,0.4234527687296417,56.12377850162867,7.296416938110749,0.5211726384364821,0.19543973941368079,30.879478827361563,0.749185667752443,0.03257328990228013,0.4234527687296417,0.03257328990228013,34.16938110749186,0.5537459283387622,0.13029315960912052,0.0,0.48859934853420195,0.03257328990228013,0.0,0.0,0.0,3.3224755700325734,1.5960912052117264
Álex Valle,es ESP,DF,Como,it Serie A,20.0,2004.0,15,12,1030,11.4,0,0,0,0,0,0,0.3,0.3,0.7,1.0,0.08,9,1,11.1,0.79,0.09,0.0,0.0,0.03,562,661,85.0,8597,3030,0.5,11,51,9,4,16,0,0,4,44,25,2.18,0,0.0,26,12,12,12,2,71.4,8,34,42,20,0,799,26,12,9,50.0,425,19,5,18,8,460,30,2,0,0,14,0,0,0,0,51,6,28.6,0.0,0.0,0.0,0.0,0.026213592233009706,0.026213592233009706,0.06116504854368932,0.08737864077669903,0.006990291262135922,0.7864077669902912,0.08737864077669903,49.10679611650485,57.75728155339806,751.1941747572815,264.75728155339806,0.043689320388349516,0.9611650485436893,4.456310679611651,0.7864077669902912,0.34951456310679613,1.3980582524271845,0.0,0.0,0.34951456310679613,3.8446601941747574,2.2718446601941746,1.0485436893203883,1.0485436893203883,1.0485436893203883,0.17475728155339806,0.6990291262135923,2.9708737864077674,3.6699029126213594,1.7475728155339805,69.81553398058253,2.2718446601941746,1.0485436893203883,0.7864077669902912,37.13592233009709,1.6601941747572815,0.4368932038834951,1.5728155339805825,0.6990291262135923,40.19417475728156,2.621359223300971,0.17475728155339806,0.0,1.2233009708737863,0.0,0.0,0.0,0.0,4.456310679611651,0.5242718446601942
Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26.0,1998.0,36,34,3032,33.7,6,4,10,6,0,0,2.7,2.7,3.1,5.8,0.17,57,22,38.6,1.69,0.65,0.11,0.27,0.05,2010,2237,89.9,34974,10229,3.2,39,232,31,2,26,3,3,50,226,87,2.58,13,0.39,50,30,22,23,5,67.4,55,105,52,23,1,2543,98,43,16,57.1,1525,66,5,35,1,1905,76,4,0,0,12,0,0,0,0,174,27,64.3,0.17810026385224276,0.11873350923482849,0.29683377308707126,0.17810026385224276,0.08014511873350924,0.08014511873350924,0.09201846965699209,0.17216358839050133,0.005046174142480211,1.6919525065963061,0.6530343007915568,59.66358839050132,66.40171503957784,1038.1464379947229,303.63126649076514,0.09498680738786279,1.1576517150395778,6.886543535620053,0.9201846965699209,0.059366754617414245,0.7717678100263852,0.08905013192612138,0.08905013192612138,1.4841688654353562,6.70844327176781,1.4841688654353562,0.8905013192612138,0.6530343007915568,0.6827176781002638,0.14841688654353563,1.6325857519788918,3.1167546174142484,1.5435356200527703,0.6827176781002638,75.48482849604221,2.908970976253298,1.2763852242744065,0.47493403693931396,45.26715039577836,1.9591029023746702,0.14841688654353563,1.0389182058047493,0.029683377308707123,56.54683377308707,2.2559366754617414,0.11873350923482849,0.0,0.3562005277044855,0.0,0.0,0.0,0.0,5.16490765171504,0.8014511873350925
Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22.0,2002.0,20,14,1257,14.0,0,1,1,0,0,0,0.5,0.5,0.5,0.9,0.07,7,3,42.9,0.5,0.21,0.0,0.0,0.07,551,679,81.1,8534,2594,0.4,10,32,6,3,20,0,0,2,42,22,1.58,3,0.21,40,32,27,10,3,72.7,17,57,34,17,0,841,44,14,13,46.4,432,19,5,21,10,463,34,3,0,0,21,3,0,0,0,59,18,54.5,0.0,0.07159904534606205,0.07159904534606205,0.0,0.03579952267303103,0.03579952267303103,0.03579952267303103,0.06443914081145585,0.005011933174224345,0.5011933174224343,0.21479713603818618,39.45107398568019,48.61575178997613,611.0262529832936,185.72792362768496,0.028639618138424822,0.7159904534606205,2.2911694510739857,0.42959427207637235,0.21479713603818618,1.431980906921241,0.0,0.0,0.1431980906921241,3.007159904534606,2.863961813842482,2.2911694510739857,1.9331742243436754,0.7159904534606205,0.21479713603818618,1.2171837708830548,4.081145584725537,2.4343675417661097,1.2171837708830548,60.214797136038186,3.15035799522673,1.0023866348448687,0.9307875894988067,30.930787589498806,1.360381861575179,0.35799522673031026,1.503579952267303,0.7159904534606205,33.15035799522673,2.4343675417661097,0.21479713603818618,0.0,1.503579952267303,0.21479713603818618,0.0,0.0,0.0,4.2243436754176615,1.288782816229117
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33.0,1991.0,37,37,3330,37.0,3,1,4,3,0,0,2.2,2.2,0.7,3.0,0.08,27,8,29.6,0.73,0.22,0.11,0.38,0.08,2688,2935,91.6,49037,19110,1.0,12,290,7,0,1,0,1,22,198,48,1.3,4,0.11,38,20,17,19,2,59.1,56,94,190,9,4,3301,450,48,3,60.0,1856,22,3,10,5,2281,6,5,0,0,17,1,0,0,0,115,119,72.1,0.08108108108108109,0.027027027027027025,0.1081081081081081,0.08108108108108109,0.05945945945945946,0.05945945945945946,0.018918918918918916,0.08108108108108109,0.002162162162162162,0.7297297297297298,0.2162162162162162,72.64864864864865,79.32432432432432,1325.3243243243244,516.4864864864865,0.027027027027027025,0.32432432432432434,7.837837837837838,0.1891891891891892,0.0,0.027027027027027025,0.0,0.027027027027027025,0.5945945945945945,5.351351351351352,1.027027027027027,0.5405405405405406,0.45945945945945943,0.5135135135135135,0.05405405405405405,1.5135135135135136,2.540540540540541,5.135135135135135,0.24324324324324326,89.21621621621622,12.162162162162163,1.2972972972972974,0.08108108108108109,50.16216216216216,0.5945945945945945,0.08108108108108109,0.2702702702702703,0.13513513513513514,61.648648648648646,0.16216216216216217,0.13513513513513514,0.0,0.45945945945945943,0.027027027027027025,0.0,0.0,0.0,3.108108108108108,3.2162162162162162
Vanderson,br BRA,DF,Monaco,fr Ligue 1,23.0,2001.0,29,23,2064,22.9,1,3,4,1,0,0,2.2,2.2,3.1,5.3,0.23,21,8,38.1,0.92,0.35,0.05,0.13,0.11,1090,1403,77.7,18537,6599,3.8,23,76,29,12,59,0,4,13,102,58,2.53,8,0.35,76,48,37,30,9,70.3,39,115,65,30,2,1714,71,64,24,50.0,876,57,13,38,14,976,151,6,1,1,28,1,0,0,0,153,22,46.8,0.0436046511627907,0.1308139534883721,0.1744186046511628,0.0436046511627907,0.09593023255813954,0.09593023255813954,0.13517441860465115,0.2311046511627907,0.01002906976744186,0.9156976744186047,0.3488372093023256,47.52906976744187,61.17732558139535,808.2994186046512,287.74709302325584,0.16569767441860464,1.002906976744186,3.313953488372093,1.2645348837209303,0.5232558139534884,2.572674418604651,0.0,0.1744186046511628,0.5668604651162791,4.447674418604651,3.313953488372093,2.0930232558139537,1.6133720930232558,1.3081395348837208,0.39244186046511625,1.7005813953488371,5.0145348837209305,2.8343023255813953,1.3081395348837208,74.73837209302326,3.0959302325581395,2.7906976744186047,1.0465116279069768,38.19767441860465,2.48546511627907,0.5668604651162791,1.6569767441860466,0.6104651162790697,42.55813953488372,6.584302325581396,0.2616279069767442,0.0436046511627907,1.2209302325581395,0.0436046511627907,0.0,0.0,0.0,6.671511627906978,0.9593023255813954
Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,37.0,1987.0,35,35,2823,31.4,9,4,13,8,1,2,11.2,9.6,3.0,12.6,0.45,56,23,41.1,1.79,0.73,0.14,0.35,0.17,258,389,66.3,3776,424,2.6,19,11,10,1,11,0,1,1,22,47,1.5,10,0.32,19,13,7,7,5,30.8,5,24,24,15,0,586,30,111,11,47.8,285,29,16,34,14,382,120,5,0,0,25,6,2,0,0,39,50,47.6,0.2869287991498406,0.1275239107332625,0.41445270988310307,0.255047821466525,0.35706695005313493,0.30605738575983,0.09564293304994687,0.40170031880977686,0.014346439957492029,1.785334750265675,0.7332624867162593,8.22529224229543,12.401700318809777,120.38257173219978,13.517534537725824,0.08289054197662062,0.6057385759829969,0.3506907545164718,0.3188097768331562,0.031880977683315624,0.3506907545164718,0.0,0.031880977683315624,0.031880977683315624,0.7013815090329436,0.6057385759829969,0.41445270988310307,0.22316684378320936,0.22316684378320936,0.1594048884165781,0.1594048884165781,0.7651434643995749,0.7651434643995749,0.4782146652497343,18.682252922422954,0.9564293304994687,3.5387885228480336,0.3506907545164718,9.086078639744953,0.9245483528161531,0.51009564293305,1.083953241232731,0.4463336875664187,12.178533475026569,3.8257173219978746,0.1594048884165781,0.0,0.7970244420828905,0.19128586609989373,0.06376195536663125,0.0,0.0,1.2433581296493093,1.594048884165781
Johan Vásquez,mx MEX,DF,Genoa,it Serie A,25.0,1998.0,36,34,3041,33.8,3,0,3,3,0,0,2.4,2.4,0.3,2.7,0.08,36,8,22.2,1.07,0.24,0.08,0.38,0.07,1491,1760,84.7,28470,8998,0.4,7,76,6,2,7,0,0,4,96,25,0.74,0,0.0,56,31,24,27,5,59.1,50,106,150,19,1,2190,304,46,5,71.4,1202,37,2,24,5,1387,12,9,0,0,31,2,1,1,0,122,93,55.4,0.0887865833607366,0.0,0.0887865833607366,0.0887865833607366,0.07102926668858928,0.07102926668858928,0.00887865833607366,0.07990792502466294,0.002367642222952976,1.0654390003288392,0.23676422229529762,44.12693193028609,52.08812890496547,842.5846760933903,266.30055902663594,0.01183821111476488,0.20716869450838538,2.2492601118053273,0.1775731667214732,0.059191055573824404,0.20716869450838538,0.0,0.0,0.11838211114764881,2.841170667543571,1.657349556067083,0.9174613613942783,0.7102926668858928,0.7990792502466294,0.147977638934561,1.47977638934561,3.137125945412693,4.43932916803683,0.5623150279513318,64.81420585333771,8.997040447221309,1.3613942781979613,0.147977638934561,35.573824399868464,1.0950345281157514,0.059191055573824404,0.7102926668858928,0.147977638934561,41.048997040447226,0.3551463334429464,0.2663597500822098,0.0,0.9174613613942783,0.059191055573824404,0.029595527786912202,0.029595527786912202,0.0,3.610654390003288,2.7523840841828346
